景点名称,景点地址,设施名称,设施类型,设施地址,距离（米）
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),东华门小吃,饭店,前海东沿10号(什刹海地铁站A2西北口步行200米),40
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),蜜雪冰城(烟袋斜街店),饭店,烟袋斜街77号(什刹海地铁站A2西北口步行260米),40
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),mountain coffee,饭店,银锭桥甲12号,40
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),紫光园奶皮子酸奶站(银淀桥店),饭店,银锭桥胡同12号,40
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),红柳大串,饭店,烟袋斜街与小石碑胡同交叉口东南20米,42
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),稻香村(鼓楼旗舰店),饭店,小石碑胡同与烟袋斜街交叉口东50米,44
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),烤肉季外卖窗口(后海酒吧一条街店),饭店,前海东沿14号,44
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),清真·鸦儿李记·涮肉(银锭桥店),饭店,前海东延2号(什刹海地铁站A2西北口步行330米),44
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),兰·泰餐(鼓楼店),饭店,烟袋斜街(什刹海地铁站A2西北口步行270米),45
银锭桥,前海后海交接处(什刹海地铁站A2西北口步行250米),牛街纯羊肉大串,饭店,烟袋斜街与小石碑胡同交叉口东南40米,46
钟楼,钟楼湾,和木·归GUI TEMPLE,酒店,豆腐池胡同宏恩观西侧,198
钟楼,钟楼湾,宜必思北京什刹海鼓楼大街地铁站酒店,酒店,旧鼓楼大街张旺胡同17号,261
钟楼,钟楼湾,秦府酒店(北京鼓楼后海店),酒店,鼓楼东大街281号(什刹海地铁站A2西北口步行410米),236
钟楼,钟楼湾,北京九间四合院民宿,酒店,草厂北巷17号,110
钟楼,钟楼湾,秦府酒店(北京南锣鼓巷后海店),酒店,宝钞胡同甲107号,301
钟楼,钟楼湾,东方圣达文化酒店(南锣鼓巷后海店),酒店,鼓楼东大街宝钞胡同107号,312
钟楼,钟楼湾,喆啡酒店(北京南锣鼓巷鼓楼大街地铁站店),酒店,旧鼓楼大街47号(鼓楼大街地铁站G东南口步行240米),369
钟楼,钟楼湾,均禾酒店(北京鼓楼南锣鼓巷店),酒店,鼓楼东大街238号(什刹海地铁站A2西北口步行480米),310
钟楼,钟楼湾,北京East Hotel文化酒店(南锣鼓巷故宫店),酒店,鼓楼东大街宝钞胡同95号,310
钟楼,钟楼湾,观舍古建·茶空间,酒店,豆腐池胡同与钟楼湾胡同交叉口东北20米,187
钟楼,钟楼湾,The Orchid,酒店,宝钞胡同65号,323
钟楼,钟楼湾,鼓楼澜亭客栈,酒店,旧鼓楼大街51号(鼓楼大街地铁站G东南口步行250米),328
钟楼,钟楼湾,荣府老宅酒店(北京南锣鼓巷店),酒店,安定门街道华丰胡同31号(近后海、南锣鼓巷),388
钟楼,钟楼湾,wohkoon者行孙青年酒店(北京什刹海店),酒店,辛安里7号(什刹海地铁站A2西北口步行300米),411
钟楼,钟楼湾,未名四合院酒店(北京南锣鼓巷后海店),酒店,宝钞胡同甲38号,436
钟楼,钟楼湾,布丁酒店(锣鼓巷后海鼓楼店),酒店,宝钞胡同甲38号,441
钟楼,钟楼湾,北京鼓韵国际青年旅舍,酒店,旧鼓楼大街51号(鼓楼大街地铁站G东南口步行230米),313
钟楼,钟楼湾,鼓韵青年酒店,酒店,旧鼓楼大街51号(鼓楼大街地铁站G东南口步行230米),328
钟楼,钟楼湾,再见山野,酒店,国旺胡同与国旺西巷交叉口西南80米,246
钟楼,钟楼湾,游美特饭堂主题酒店,酒店,鼓楼东大街波菲特怀旧主题酒店(北京南锣鼓巷店),252
钟楼,钟楼湾,哈尼个旧,饭店,钟楼湾48号,66
钟楼,钟楼湾,老北京涮肉(鼓楼店),饭店,旧鼓楼大街铃铛胡同25号,141
钟楼,钟楼湾,炙子革命烤肉,饭店,旧鼓楼大街铃铛胡同25号,142
钟楼,钟楼湾,楚能院,饭店,旧鼓楼大街174号南院,151
钟楼,钟楼湾,钟鼓饮时茶饮空间,饭店,东城区钟楼湾胡同临字9号鼓楼(西北角),164
钟楼,钟楼湾,HALF COFFEE观space,饭店,豆腐池胡同21号观中内,171
钟楼,钟楼湾,探花·烧烤·小海鲜,饭店,旧鼓楼大街141号,175
钟楼,钟楼湾,鸭川酒场,饭店,大黑虎胡同甲1号(老北京涮肉对面),176
钟楼,钟楼湾,Papà Danilo 达尼罗叔叔·意大利面(鼓楼店),饭店,旧鼓楼大街129号(鼓楼大街地铁站G东南口步行460米),179
钟楼,钟楼湾,北港精酿(觀中店),饭店,豆腐池胡同与钟楼湾胡同交叉口东北20米,182
钟楼,钟楼湾,板前十勝·和牛烧肉专门店(鼓楼店),饭店,旧鼓楼大街121号(距地铁2/8号线鼓楼大街站G东南楼步行440米),185
钟楼,钟楼湾,姚记炒肝店(鼓楼店),饭店,鼓楼东大街311号(鼓楼湾东南角),186
钟楼,钟楼湾,鼓楼馄饨侯,饭店,鼓楼东大街309号(地安门鼓楼旁),191
钟楼,钟楼湾,留白咖啡馆,饭店,什刹海街道旧鼓楼大街196号,196
钟楼,钟楼湾,鲜攸辣重庆小面鼓楼总店,饭店,鼓楼东大街301号(什刹海地铁站A2西北口步行340米),206
钟楼,钟楼湾,姚记包子铺(鼓楼东大街店),饭店,鼓楼东大街299号(什刹海地铁站A2西北口步行360米),207
钟楼,钟楼湾,清真·鸦儿李记·涮肉(鼓楼店),饭店,旧鼓楼大街181号(什刹海地铁站A2西北口步行460米),217
钟楼,钟楼湾,万兴居褡裢火烧(鼓楼店),饭店,鼓楼东大街295号(鼓楼旁),220
钟楼,钟楼湾,京都姚记老北京小吃,饭店,钟楼湾胡同与鼓楼东大街交叉口东北20米,222
钟楼,钟楼湾,郭记大辣碗(鼓楼东大街店),饭店,鼓楼东大街293号(什刹海地铁站A2西北口步行380米),223
万松老人塔,北京市西长安街街道西四南大街43号,和风景里四合院酒店(西单金融街店),酒店,砖塔胡同25号(西四地铁站D西南口步行240米),76
万松老人塔,北京市西长安街街道西四南大街43号,华乐颂酒店(北京西单金融街店),酒店,西四南大街18号(西四地铁站D西南口步行160米),84
万松老人塔,北京市西长安街街道西四南大街43号,北京聚圆宾馆,酒店,西四南大街31号二楼(西四地铁站D西南口步行110米),53
万松老人塔,北京市西长安街街道西四南大街43号,易佰良品酒店(北京西四地铁站店),酒店,西四南大街14号(西四地铁站D西南口步行170米),135
万松老人塔,北京市西长安街街道西四南大街43号,隐世小院客栈(北京北海公园店),酒店,西安门大街西安门北巷3号(西四地铁站D西南口步行260米),145
万松老人塔,北京市西长安街街道西四南大街43号,顺时宾馆(北京西四地铁站店),酒店,西四南大街14号(西四地铁站D西南口步行180米),122
万松老人塔,北京市西长安街街道西四南大街43号,天健宾馆,酒店,西四南大街62号(西四地铁站D西南口步行410米),251
万松老人塔,北京市西长安街街道西四南大街43号,晨源客栈,酒店,西安门大街西安门北巷3号(西四地铁站D西南口步行300米),167
万松老人塔,北京市西长安街街道西四南大街43号,我的北平花园花房四合院酒店(西单金融街店),酒店,西四南大街小院胡同15号,287
万松老人塔,北京市西长安街街道西四南大街43号,兰兹酒店(北京西四店),酒店,西四北大街203-205号(西四地铁站A西北口步行100米),376
万松老人塔,北京市西长安街街道西四南大街43号,朗丽兹酒店(北京金融街西四地铁站店),酒店,阜成门内大街甲92号(西四地铁站D西南口步行480米),338
万松老人塔,北京市西长安街街道西四南大街43号,速8精选酒店(北京西单金融街店),酒店,西单北大街4号(灵境胡同地铁站B东北口步行300米),391
万松老人塔,北京市西长安街街道西四南大街43号,北京悦康四合院,酒店,西皇城根南街颁赏胡同1号(四地铁站D南口步行480米),306
万松老人塔,北京市西长安街街道西四南大街43号,北京西安西四招待所,酒店,砖塔胡同47号(西四地铁站D西南口步行410米),242
万松老人塔,北京市西长安街街道西四南大街43号,秋果酒店(北京西单金融街店),酒店,西四北大街185号(西四地铁站A西北口步行190米),466
万松老人塔,北京市西长安街街道西四南大街43号,北京凯丽家酒店,酒店,西四南大街兵马思胡同里面的小院胡同25号,328
万松老人塔,北京市西长安街街道西四南大街43号,旺豪之家宾馆,酒店,西皇城根南街1号(西四地铁站D西南口步行420米),319
万松老人塔,北京市西长安街街道西四南大街43号,如家商旅酒店(北京西单北大街店),酒店,西单北大街18号(灵境胡同地铁站B东北口步行200米),473
万松老人塔,北京市西长安街街道西四南大街43号,糖房合院酒店,酒店,小糖房胡同与西四北大街交叉口东60米,333
万松老人塔,北京市西长安街街道西四南大街43号,汉庭酒店(北京西单商场店),酒店,东斜街14号(地铁4号线灵境胡同B口出小酱坊胡同向东200米、西单商场向北步行10分钟),536
万松老人塔,北京市西长安街街道西四南大街43号,杂粮煎饼,饭店,万松老人塔东门旁(西四地铁站D西南口步行140米),22
万松老人塔,北京市西长安街街道西四南大街43号,九味香·烤鸭·新京菜,饭店,西四南大街37号,24
万松老人塔,北京市西长安街街道西四南大街43号,三元梅园(西四南大街店),饭店,西四南大街51号(西四地铁站D西南口步行190米),30
万松老人塔,北京市西长安街街道西四南大街43号,景轩火锅(北京西四店),饭店,西四南大街53号(西四地铁站D西南口步行200米),39
万松老人塔,北京市西长安街街道西四南大街43号,蜜雪冰城(西四南大街店),饭店,西四南大街(西四地铁站D西南口步行110米),46
万松老人塔,北京市西长安街街道西四南大街43号,小羊倌儿全羊馆,饭店,西四南大街34号(西四地铁站D西南口步行200米),53
万松老人塔,北京市西长安街街道西四南大街43号,阿妹滋溜米线(西四店),饭店,西四南大街34号(西四地铁站D西南口步行200米),56
万松老人塔,北京市西长安街街道西四南大街43号,京满·铜锅涮肉(西四店),饭店,西安门大街168号(西四地铁站D西南口步行140米),57
万松老人塔,北京市西长安街街道西四南大街43号,百香林西点(西四南大街店),饭店,西四南大街与羊肉胡同交叉口西南20米,68
万松老人塔,北京市西长安街街道西四南大街43号,清华食府,饭店,西四南大街18号(西四地铁站D西南口步行240米),73
万松老人塔,北京市西长安街街道西四南大街43号,京味食府,饭店,西四南大街18号(西四地铁站D西南口步行240米),75
万松老人塔,北京市西长安街街道西四南大街43号,二友居西四包子铺,饭店,西四南大街23号,81
万松老人塔,北京市西长安街街道西四南大街43号,邀雲·汐肆咖啡,饭店,西四南大街18号华乐颂酒店一层,97
万松老人塔,北京市西长安街街道西四南大街43号,老西四酱肉(美廉美店),饭店,西安门大街197号2幢一层(西四地铁站D西南口步行190米),110
万松老人塔,北京市西长安街街道西四南大街43号,那间,饭店,西四南大街59号(西四地铁站D西南口步行270米),110
万松老人塔,北京市西长安街街道西四南大街43号,赵府佳味,饭店,西安门大街158号靠近邮政储蓄银行(西四支行),112
万松老人塔,北京市西长安街街道西四南大街43号,羊肉胡同甲4,饭店,西四南大街与羊肉胡同交叉口西北40米,115
万松老人塔,北京市西长安街街道西四南大街43号,大地西餐厅,饭店,西四南大街44号(缸瓦市教堂斜对面),116
万松老人塔,北京市西长安街街道西四南大街43号,牛街老爆肚满(西四店),饭店,什刹海街道西四南大街14号(西四地铁站D西南口步行190米),118
万松老人塔,北京市西长安街街道西四南大街43号,新街口电烤串(西单店),饭店,西四南大街65号(西四地铁站D西南口步行290米),129
中法大学旧址,东皇城根北街甲20号,内蒙古宾馆,酒店,美术馆后街71号,125
中法大学旧址,东皇城根北街甲20号,速8精选酒店(北京南锣鼓巷美术馆后街店),酒店,景山街道美术馆后街60号,190
中法大学旧址,东皇城根北街甲20号,北京景美宾馆,酒店,美术馆后街69号,137
中法大学旧址,东皇城根北街甲20号,唐府酒店(北京王府井店),酒店,大佛寺东街1号,283
中法大学旧址,东皇城根北街甲20号,青年雅居,酒店,亮果厂胡同与小取灯胡同交叉口西南20米,117
中法大学旧址,东皇城根北街甲20号,北京天安门王府井瑞贝庭酒店,酒店,沙滩北街纳福胡同9号,389
中法大学旧址,东皇城根北街甲20号,北京南锣鼓巷亚朵酒店,酒店,西扬威胡同甲1号,521
中法大学旧址,东皇城根北街甲20号,北京景山酒店,酒店,沙滩北街31号,512
中法大学旧址,东皇城根北街甲20号,北京璞瑄酒店,酒店,王府井大街1号(中国美术馆地铁站D2西南口步行70米),578
中法大学旧址,东皇城根北街甲20号,wohkoon者行孙青年旅馆(北京故宫店),酒店,沙滩后街16号(景山东门对面胡同内200米),530
中法大学旧址,东皇城根北街甲20号,华育宾馆,酒店,沙滩后街55号,560
中法大学旧址,东皇城根北街甲20号,紫龙花园酒店,酒店,西扬威胡同甲1号,520
中法大学旧址,东皇城根北街甲20号,北京华侨大厦睿世酒店,酒店,王府井大街2号(中国美术馆地铁站D2西南口步行160米),640
